source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.00389E+17,5.00397E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom did of release the report filed by Wilson?,0,query
5.00389E+17,5.0039E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,It's a strategy to manipulate media and misinform people. @LisaBloom,0,query
5.00389E+17,5.004E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,"@LisaBloom he didn't say he didn't know about the robbery, it went out over radio, he said he didn't know #MikeBrown was a suspect",0,comment
5.00389E+17,5.0039E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,"@LisaBloom @ZerlinaMaxwell For that reason precisely, media should refrain from connecting the two. Stay with the shooting story.",0,comment
5.00389E+17,5.00473E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,"@LisaBloom the chief said this am that cop was at a call for sick person, then got the call for store strong arm robbery",0,support
5.00389E+17,5.00476E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@TimWiseheart Incorrect. Was on sick person call &amp; then driving came across Brown &amp; friend walking &amp; asked they get off the road @LisaBloom,1,support
5.00389E+17,5.00479E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@29plussome @LisaBloom i relistened to the press conf &amp; ur right i was wrong,1,comment
5.00389E+17,5.0048E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,"@TimWiseheart It's like the 'connect the dots' books. If they sold cliff notes, they'd be outdated by day end. Bumbling idiots @LisaBloom",1,comment
5.00389E+17,5.00479E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@29plussome @LisaBloom seems like theres soo much about this case it gets confusing yet there isnt enough info??,1,support
5.00389E+17,5.00391E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom Lisa is he the confirmed robber?,0,query
5.00389E+17,5.00409E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom @ZerlinaMaxwell The people responsible for killing #MikeBrown should not be in control of the evidence proving what happenend.,0,comment
5.00389E+17,5.00394E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom @Pixelfish #IMMORTALCONSCIOUSNESS https://t.co/f1mezwr58r,0,comment
5.00389E+17,5.00407E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom but mike brown knew about the robbery and DIDN'T know the cop didn't know - that's what makes it POSSIBLY relevant,0,deny
5.00389E+17,5.00396E+17,ferguson,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,@LisaBloom that's what I thought too... http://t.co/SALT2ztcEq,0,support
5.52784E+17,5.52944E+17,charliehebdo,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58","@euronews LOL. 5 million Muslims in France, what a disgrace. the french worm president and politicians killed them. tine for croissants now",0,comment
5.52784E+17,5.52785E+17,charliehebdo,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58",MT @euronews France: 10 dead after shooting at HQ of satirical weekly #CharlieHebdo. If Zionists/Jews did this they'd be nuking Israel,0,comment
5.52784E+17,5.52786E+17,charliehebdo,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58",@j0nathandavis They who? Stupid and partial opinions like this one only add noise to any debate.,1,deny
5.52784E+17,5.52789E+17,charliehebdo,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58","@nanoSpawn Socialists, Antisemites, anti zionists - usual suspects",1,comment
5.52784E+17,5.52793E+17,charliehebdo,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58",@euronews @TradeDesk_Steve A French crime of passion or another heathen moslem atrocity?,0,query
5.2966E+17,5.29662E+17,prince-toronto,Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,"@mikeyerxa EXCUSE ME, WHERE'S MY INVITE (to the latter, duh)",0,comment
5.2966E+17,5.29662E+17,prince-toronto,Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,@halihamilton @mikeyerxa gonna try to make it to both.,1,comment
5.2966E+17,5.29661E+17,prince-toronto,Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,@mikeyerxa you should send Prince a set of tennis balls for the legs of his walker.  Easier to slide across stage.,0,comment
5.2966E+17,5.29667E+17,prince-toronto,Prince is playing a secret show in Toronto tonight.  I will also be playing a secret show tonight involving pizza &amp; netflix bingeing.,"@NobleRobel Girl, don't be mean.   Age ain't nothing but a number.",1,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@CBCAlerts #NHL #Ottawa #Toronto that makes no sense,0,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts game postponed, not cancelled.",0,support
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts I had a feeling that was going to happen,  would of been a big risk for all fans.  Safety first!",0,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@CBCAlerts FACK!!!!,0,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@TweetFreak73 @CBCAlerts that disappoints you.... today? Wow...,1,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@thejpiga @CBCAlerts Ya it does bother me.  Was looking forward to tonight's game.,1,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@TweetFreak73 @CBCAlerts you need to re-evaluate....,1,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@thejpiga You need to flake off ass....,1,comment
5.24976E+17,5.24978E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@TweetFreak73 stay classy.... I'm sorry that a tragedy ruined your ability to watch a sporting event.,1,comment
5.24976E+17,5.24978E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@thejpiga Didn't I say ""FLAKE OFF""",1,comment
5.24976E+17,5.24978E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@TweetFreak73 at least your polite self absorbed person.,1,comment
5.24976E+17,5.24978E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@thejpiga So now you judge me for 1 fucking RT with comment, one.  Why don't you look at yourself in the mirror and judge that instead",1,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@CBCAlerts this was the right thing to do,0,support
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@CBCAlerts as they should!!!!,0,comment
5.24976E+17,5.24978E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,@CBCAlerts Now i's confirmed as a  National Emergency.  #HockeyNightInCanada,0,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts As it should be, having a #hockey game on the same day as a #shooting is just asking for trouble.",0,comment
5.24976E+17,5.24976E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts How unfortunate, but understandable.",0,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts Elderly people are subjected to toxic poison 10.2 times legal limits but that does not seem important to CBC, CBS, or TC.",0,comment
5.24976E+17,5.24979E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"@CBCAlerts You can add A Chanel News &amp; Chek News to that group also. 
Letting people be subject to toxic poison is such a Victoria thing.",1,comment
5.24976E+17,5.24977E+17,ottawashooting,#NHL cancels tonight's game between #Ottawa and #Toronto due to today's shootings. Senators were to host Maple Leafs.,"You know it's serious when they cancel hockey ""@CBCAlerts: #NHL cancels tonight's game between Ottawa and Toronto due to today's shootings.""",0,comment
5.24956E+17,5.24957E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@BBCBreaking a bullet is just as evel as a bomb we bomb them they shot us but we make a big deal of both,0,comment
5.24956E+17,5.24959E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@Gormanghast @BBCBreaking there are times we shld put our stupidness aside nd be feel bad fr wats happening at the moment...!!!!,1,comment
5.24956E+17,5.2496E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc","@MystiRoz @BBCBreaking what's stupid is we are at war but moan when it's on our own soil now they are using chemicals so it's WHEN, BEWARE",1,comment
5.24956E+17,5.24961E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc","@Gormanghast @BBCBreaking true..!!! bt its nt nice to say ""i told u so""..wen ur country is at siege...!! we can say it later..!!",1,comment
5.24956E+17,5.24962E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@MystiRoz @BBCBreaking it's not a siege it's WAR This is the problem you and other are denying the fact we are at war WHY,1,comment
5.24956E+17,5.24964E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@Gormanghast if we are WAR..!!! who are we against...? whom do u blame..?,1,comment
5.24956E+17,5.24964E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc","@MystiRoz slag the Islamic people then sit back and watch what happens. Bomb Islamic people and watch what happens,",1,comment
5.24956E+17,5.24965E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@Gormanghast lets nt tag one religion like tat..as if other religions are holy..!!!,1,comment
5.24956E+17,5.24965E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@Gormanghast i knw u wld say tat...!! just becoz sum radicalised idiots are dng this doesnt mean tat we can blame d entire religion fr it..,1,comment
5.24956E+17,5.24966E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@MystiRoz they may not be radicalised. This is only what you are fed by media which governments control you need to open your mind to truth,1,comment
5.24956E+17,5.24966E+17,ottawashooting,"Police say shots fired at 3 #Ottawa sites -  National War Memorial, Parliament Hill, and now Rideau shopping centre http://t.co/rOnqpUbuqc",@Gormanghast then educate me..???,1,comment
